tm_player_id,name,dob,nationality,tm_club_id,primary_position,sub_position,market_value_eur,last_update
541231,Sepp van den Berg,2001-12-20 00:00:00,Netherlands,1148,Defender,Centre-Back,20000000.0,
541232,Caio Vinicius Pirana,1999-05-08 00:00:00,Brazil,1025,Goalkeeper,Goalkeeper,25000.0,
541270,Jaap Fischer,2000-01-25 00:00:00,Netherlands,798,Midfield,Central Midfield,,
541282,Antonio Russo,2000-02-01 00:00:00,Italy,380,Goalkeeper,Goalkeeper,25000.0,
541371,Mihajlo Ivancevic,1999-04-07 00:00:00,Serbia,173,Defender,Centre-Back,300000.0,
541402,Khalid Hachadi,1998-05-03 00:00:00,Morocco,1085,Attack,Centre-Forward,50000.0,
541537,Barış Alper Yılmaz,2000-05-23 00:00:00,Türkiye,141,Attack,Left Winger,20000000.0,
541555,Enzo Boyomo,2001-10-07 00:00:00,Cameroon,331,Defender,Centre-Back,20000000.0,
541563,Hamse Hussein,2000-01-07 00:00:00,Denmark,5818,Midfield,Central Midfield,100000.0,
541601,Søren Tengstedt,2000-06-30 00:00:00,Denmark,1435,Midfield,Attacking Midfield,800000.0,
541628,Oliver Sonne,2000-11-10 00:00:00,Peru,1177,Defender,Right-Back,2000000.0,
541646,Diego Barri,1995-09-19 00:00:00,Spain,3709,Midfield,Central Midfield,150000.0,
541749,Luqman Hakim,2002-03-05 00:00:00,Malaysia,601,Attack,Centre-Forward,50000.0,
541894,Craig Henderson,2001-03-15 00:00:00,Scotland,1241,Midfield,Attacking Midfield,50000.0,
541914,Anton Kovalev,2000-04-19 00:00:00,Belarus,1124,Midfield,Right Midfield,350000.0,
542099,Keelan Lebon,1997-07-04 00:00:00,Saint-Martin,3062,Attack,Left Winger,350000.0,
542336,Nikola Sekulov,2002-02-18 00:00:00,Italy,506,Attack,Right Winger,800000.0,
542338,David Toshevski,2001-07-16 00:00:00,North Macedonia,1083,Attack,Centre-Forward,250000.0,
542380,Amirhossein Hosseinzadeh,2000-10-30 00:00:00,,172,Midfield,Attacking Midfield,700000.0,
542394,Carmine Iannone,2001-07-19 00:00:00,Italy,380,Attack,Centre-Forward,25000.0,
542415,Marcus Lindberg,2000-06-27 00:00:00,Denmark,1894,Midfield,Attacking Midfield,400000.0,
542432,Victor Smedsrud,1999-11-26 00:00:00,Denmark,5817,Goalkeeper,Goalkeeper,25000.0,
542445,Steffen Svenningsen,2000-08-04 00:00:00,Denmark,5817,Attack,Left Winger,25000.0,
542462,Peter Christiansen,1999-12-02 00:00:00,Denmark,5817,Attack,Centre-Forward,450000.0,
542525,Younes Bakiz,1999-02-05 00:00:00,Denmark,1177,Attack,Left Winger,1300000.0,
542570,Roberto Pierno,2001-02-14 00:00:00,Italy,1005,Midfield,Right Midfield,250000.0,
542571,Michele Laraspata,2001-06-02 00:00:00,Italy,1005,Defender,Left-Back,25000.0,
542572,Sergio Maselli,2001-04-06 00:00:00,Italy,1005,Midfield,Defensive Midfield,200000.0,
542586,Illan Meslier,2000-03-02 00:00:00,France,399,Goalkeeper,Goalkeeper,20000000.0,
542588,Alessandro Sorrentino,2002-04-03 00:00:00,Italy,2919,Goalkeeper,Goalkeeper,800000.0,
542596,Lazio,1996-01-22 00:00:00,Brazil,10690,Defender,Centre-Back,150000.0,
542597,Marlyson,1997-12-17 00:00:00,,2740,Attack,Centre-Forward,500000.0,
542654,Sebastian Jörgensen,2000-06-08 00:00:00,Denmark,1177,Attack,Right Winger,2000000.0,
542680,Kasper Kristensen,1999-08-04 00:00:00,Denmark,678,Goalkeeper,Goalkeeper,175000.0,
542684,Jacob Trenskow,2000-11-26 00:00:00,Denmark,306,Attack,Right Winger,4000000.0,
542686,Magnus Anbo,2000-09-18 00:00:00,Denmark,678,Midfield,Central Midfield,150000.0,
542690,Frederik Alves,1999-11-08 00:00:00,Denmark,206,Defender,Centre-Back,2500000.0,
542691,Magnus Dalsgaard,2000-09-19 00:00:00,Denmark,1177,Goalkeeper,Goalkeeper,50000.0,
542692,Mikkel Juhl,2000-01-29 00:00:00,,369,Defender,Right-Back,100000.0,
542697,Rasmus Carstensen,2000-11-10 00:00:00,Denmark,3,Defender,Right-Back,2000000.0,
542710,Matthias Praest,2000-06-21 00:00:00,Denmark,2414,Midfield,Central Midfield,125000.0,
542762,Anders Klynge,2000-10-14 00:00:00,Denmark,1177,Midfield,Central Midfield,1200000.0,
542769,Pedro Aparício,1995-08-22 00:00:00,Portugal,979,Midfield,Attacking Midfield,300000.0,
542776,Jonathan Amon,1999-04-30 00:00:00,United States,369,Attack,Left Winger,700000.0,
542780,Rasmus From,2000-02-16 00:00:00,Denmark,2778,Goalkeeper,Goalkeeper,100000.0,
542793,Jonathan Harboe,2000-05-24 00:00:00,Denmark,173,Midfield,Central Midfield,100000.0,
542796,Mathias Jørgensen,2000-09-20 00:00:00,Denmark,1053,Attack,Right Winger,1300000.0,
542819,Milutin Osmajic,1999-07-25 00:00:00,Montenegro,2687,Attack,Centre-Forward,2000000.0,
542833,Emil Bodholdt-Larsen,1999-02-15 00:00:00,Denmark,369,Defender,Centre-Back,50000.0,
542834,Esben Wolf,1999-04-11 00:00:00,Denmark,369,Defender,Left-Back,25000.0,
542835,Marcus Backmann,1998-01-05 00:00:00,Denmark,369,Defender,Centre-Back,50000.0,
542838,Emil Wass,1999-02-21 00:00:00,Denmark,22110,Midfield,Attacking Midfield,25000.0,
542841,Daniel Soidik,2000-01-18 00:00:00,Denmark,369,Defender,Right-Back,25000.0,
542842,Magnus Westergaard,1998-05-27 00:00:00,Denmark,1063,Midfield,Central Midfield,450000.0,
542845,Simon Pedersen,1999-04-10 00:00:00,Denmark,369,Attack,Right Winger,50000.0,
542858,Simon Graves,1999-05-22 00:00:00,Denmark,1269,Defender,Centre-Back,1200000.0,
542877,Kasper Högh,2000-12-06 00:00:00,Denmark,1053,Attack,Centre-Forward,700000.0,
542884,Alex Gilbert,2001-12-28 00:00:00,Ireland,1148,Attack,Left Winger,100000.0,
543051,Billal Brahimi,2000-03-14 00:00:00,Algeria,475,Attack,Left Winger,2000000.0,
543103,Rodrigo Moura,1996-01-25 00:00:00,Brazil,3325,Goalkeeper,Goalkeeper,300000.0,
543164,Rhys Norrington-Davies,1999-04-22 00:00:00,Wales,350,Defender,Left-Back,2500000.0,
543197,Embiya Ayyildiz,2000-07-05 00:00:00,Turkey,868,Attack,Centre-Forward,175000.0,
543226,Mikkel Dongsted,1999-02-07 00:00:00,Denmark,5724,Defender,Left-Back,100000.0,
543311,Anosike Ementa,2002-05-03 00:00:00,Denmark,1063,Attack,Centre-Forward,1300000.0,
543376,Fode Konaté,2000-12-02 00:00:00,Mali,3329,Defender,Right-Back,300000.0,
543380,Ibrahim Kane,2000-06-23 00:00:00,Mali,2740,Midfield,Right Midfield,800000.0,
543382,Mohamed Camara,2000-01-06 00:00:00,Mali,162,Midfield,Defensive Midfield,20000000.0,
543387,Cheick Doucouré,2000-01-08 00:00:00,Mali,873,Midfield,Defensive Midfield,30000000.0,
543392,Lassana N'Diaye,2000-10-03 00:00:00,Mali,2410,Attack,Centre-Forward,400000.0,
543409,Taofiq Jibril,1998-04-23 00:00:00,Nigeria,7378,Attack,Centre-Forward,200000.0,
543493,Najeeb Yakubu,2000-05-01 00:00:00,Niger,2740,Midfield,Right Midfield,500000.0,
543499,Mohammed Kudus,2000-08-02 00:00:00,Ghana,379,Attack,Right Winger,50000000.0,
543501,Ibrahim Sadiq,2000-05-07 00:00:00,Ghana,1090,Attack,Right Winger,4000000.0,
543503,Eric Ayiah,2000-03-06 00:00:00,Ghana,162,Attack,Centre-Forward,150000.0,
543529,Aguibou Camara,2001-05-20 00:00:00,Guinea,3060,Midfield,Attacking Midfield,2000000.0,
543537,Seydouba Cissé,2001-02-10 00:00:00,Guinea,1244,Midfield,Central Midfield,3000000.0,
543666,Stefano Turati,2001-09-05 00:00:00,Italy,2919,Goalkeeper,Goalkeeper,7500000.0,
543726,Krisztián Hegyi,2002-09-24 00:00:00,Hungary,379,Goalkeeper,Goalkeeper,250000.0,
543727,Botond Balogh,2002-06-06 00:00:00,Hungary,130,Defender,Centre-Back,2500000.0,
543729,Márk Kosznovszky,2002-04-17 00:00:00,Hungary,130,Midfield,Central Midfield,150000.0,
543736,Krisztofer Horváth,2002-01-08 00:00:00,Hungary,416,Midfield,Attacking Midfield,600000.0,
543771,Kristjan Asllani,2002-03-09 00:00:00,Albania,46,Midfield,Defensive Midfield,15000000.0,
543822,Malthe Höjholt,2001-04-16 00:00:00,Denmark,1053,Midfield,Central Midfield,800000.0,
544106,Óscar Gil,1998-04-26 00:00:00,Spain,2727,Defender,Right-Back,700000.0,
544148,Tomas Cvancara,2000-08-13 00:00:00,Czech Republic,18,Attack,Centre-Forward,4000000.0,
544149,David Zima,2000-11-08 00:00:00,Czech Republic,416,Defender,Centre-Back,4000000.0,
544472,Emir Kaan Gültekin,2000-10-02 00:00:00,Türkiye,924,Attack,Centre-Forward,700000.0,
544586,Kevin Lenini,1997-01-27 00:00:00,Cape Verde,16704,Midfield,Defensive Midfield,3500000.0,
544784,Zaidu,1997-06-13 00:00:00,Nigeria,720,Defender,Left-Back,3000000.0,
544789,Flávio Cristóvão,1997-05-23 00:00:00,Portugal,543,Midfield,Defensive Midfield,100000.0,
544790,Anderson Zangão,1994-04-03 00:00:00,Brazil,3336,Attack,Left Winger,,
544792,Miguel Tavares,1998-08-29 00:00:00,Portugal,3336,Attack,Right Winger,50000.0,
544794,José Varela,1997-09-15 00:00:00,Cape Verde,3336,Attack,Right Winger,175000.0,
544895,Paulinho,1998-06-26 00:00:00,Brazil,982,Attack,Left Winger,700000.0,
544931,Christian Cappis,1999-08-13 00:00:00,United States,206,Midfield,Central Midfield,700000.0,
545331,Mathias Ross,2001-01-15 00:00:00,Denmark,467,Defender,Centre-Back,1000000.0,
545332,Mikkel Kaufmann,2001-01-03 00:00:00,Denmark,89,Attack,Centre-Forward,2700000.0,
545400,Billal Messaoudi,1997-12-21 00:00:00,Algeria,601,Attack,Centre-Forward,700000.0,
545432,Marcel Lewis,2001-09-30 00:00:00,England,511,Midfield,Attacking Midfield,150000.0,
545503,Seong-hoon Cheon,2000-09-21 00:00:00,"Korea, South",167,Attack,Centre-Forward,200000.0,
545520,Kelyan Guessoum,1999-02-05 00:00:00,France,1160,Defender,Centre-Back,600000.0,
545538,Lameck Banda,2001-01-29 00:00:00,Zambia,1005,Attack,Left Winger,6000000.0,
545550,Ogün Bayrak,1998-10-10 00:00:00,Türkiye,1467,Midfield,Right Midfield,800000.0,
545576,Lilian Fournier,1998-05-18 00:00:00,France,347,Midfield,Right Midfield,,
545635,Damien Furtado,1997-03-08 00:00:00,France,2425,Attack,Left Winger,150000.0,
545647,Sergio Carreira,2000-10-13 00:00:00,Spain,940,Defender,Right-Back,3000000.0,
546047,José Juan Macías,1999-09-22 00:00:00,Mexico,3709,Attack,Centre-Forward,3000000.0,
546111,Nicolas Willumsen,2001-01-01 00:00:00,Denmark,22110,Attack,Centre-Forward,50000.0,
546133,Johannes Frahm,,Denmark,5724,Goalkeeper,Goalkeeper,,
546176,Brian Oddei,2002-09-18 00:00:00,Ghana,6574,Attack,Right Winger,600000.0,
546185,Giannis Leontsakos,2001-03-15 00:00:00,Greece,128,Defender,Left-Back,50000.0,
546186,Georgios Vagiannidis,2001-09-12 00:00:00,Greece,265,Defender,Right-Back,7000000.0,
546194,Tom Clayton,2000-12-27 00:00:00,Scotland,31,Defender,Centre-Back,175000.0,
546212,Diego Costa,1999-07-21 00:00:00,Brazil,16704,Defender,Centre-Back,7000000.0,
546213,Tuta,1999-07-04 00:00:00,Brazil,24,Defender,Centre-Back,15000000.0,
546225,Mohamed Bouchouari,2000-11-15 00:00:00,Belgium,58,Defender,Right-Back,300000.0,
546253,Dadá Belmonte,1997-02-08 00:00:00,Brazil,6992,Attack,Right Winger,700000.0,
546295,Amur Kalmykov,1994-05-29 00:00:00,Russia,1186,Attack,Centre-Forward,450000.0,
546343,Nikolai Kemlein,2002-07-12 00:00:00,Germany,89,Goalkeeper,Goalkeeper,50000.0,
546351,Berk Balaban,2000-01-01 00:00:00,Turkey,141,Goalkeeper,Goalkeeper,75000.0,
546415,András Németh,2002-11-09 00:00:00,Hungary,1184,Attack,Centre-Forward,1500000.0,
546527,Philip Yeboah,2002-09-27 00:00:00,Ghana,276,Attack,Centre-Forward,175000.0,
546529,Bernardo Calabrese,2002-04-25 00:00:00,Italy,276,Defender,Centre-Back,175000.0,
546532,Jordan,1999-04-22 00:00:00,Brazil,10690,Defender,Centre-Back,800000.0,
546543,Darwin Núñez,1999-06-24 00:00:00,Uruguay,31,Attack,Centre-Forward,50000000.0,
546627,Jacopo Pellegrini,2000-09-12 00:00:00,Italy,6574,Attack,Centre-Forward,350000.0,
546712,Anis Slimane,2001-03-16 00:00:00,Tunisia,350,Midfield,Central Midfield,2500000.0,
546860,Yentl Van Genechten,2000-08-18 00:00:00,Belgium,1245,Defender,Right-Back,650000.0,
546880,Brandon Soppy,2002-02-21 00:00:00,France,416,Defender,Right-Back,2000000.0,
546884,Titouan Thomas,2002-01-12 00:00:00,France,1465,Midfield,Central Midfield,400000.0,
546926,Jay Idzes,2000-06-02 00:00:00,Indonesia,607,Defender,Centre-Back,5000000.0,
546944,Taylor Gardner-Hickman,2001-12-30 00:00:00,England,984,Defender,Right-Back,1800000.0,
546983,Dmitriy Prishchepa,2001-06-21 00:00:00,Belarus,2696,Defender,Left-Back,200000.0,
547039,Isaak Davies,2001-09-25 00:00:00,Wales,601,Attack,Centre-Forward,1500000.0,
547187,Léo Cordeiro,1995-09-27 00:00:00,Brazil,2431,Midfield,Central Midfield,1200000.0,
547248,Iker Álvarez,2001-07-25 00:00:00,Andorra,1050,Goalkeeper,Goalkeeper,800000.0,
547314,Seppe Bastiaens,2001-02-05 00:00:00,Belgium,1184,Goalkeeper,Goalkeeper,,
547354,Pascu,2000-04-02 00:00:00,Spain,723,Midfield,Attacking Midfield,250000.0,
547499,Bart van Rooij,2001-05-26 00:00:00,Netherlands,317,Defender,Right-Back,6000000.0,
547528,Artem Kontsevoy,1999-08-26 00:00:00,Belarus,11127,Attack,Left Winger,500000.0,
547533,Miguel Azeez,2002-09-20 00:00:00,England,11,Midfield,Central Midfield,600000.0,
547534,Josh Martin,2001-09-09 00:00:00,England,1123,Attack,Left Winger,500000.0,
547553,João Lopes,1996-01-16 00:00:00,Brazil,2423,Goalkeeper,Goalkeeper,100000.0,
547723,Kellyton,1995-03-08 00:00:00,Brazil,2424,Defender,Right-Back,,
547786,Louis Munteanu,2002-06-16 00:00:00,Romania,430,Attack,Centre-Forward,1400000.0,
547818,Raul Steau,2001-04-22 00:00:00,Romania,6574,Midfield,Central Midfield,200000.0,
547827,Andrei Marginean,2001-07-03 00:00:00,Romania,6574,Midfield,Central Midfield,225000.0,
547889,Oregan Ravet,2001-07-13 00:00:00,Belgium,2727,Goalkeeper,Goalkeeper,100000.0,
547891,Max De Ruyver,2001-03-27 00:00:00,Belgium,498,Midfield,Defensive Midfield,50000.0,
547924,Apostolos Stamatelopoulos,1999-04-09 00:00:00,Australia,987,Attack,Centre-Forward,400000.0,
547960,Julian Renner,2003-06-07 00:00:00,Germany,1245,Goalkeeper,Goalkeeper,25000.0,
547985,Fabiano Parisi,2000-11-09 00:00:00,Italy,430,Defender,Left-Back,5000000.0,
548028,Franjo Ivanovic,2003-10-01 00:00:00,Croatia,3948,Attack,Centre-Forward,8000000.0,
548031,Yusuf Demir,2003-06-02 00:00:00,Austria,141,Attack,Right Winger,2200000.0,
548111,Álex Baena,2001-07-20 00:00:00,Spain,1050,Attack,Left Winger,50000000.0,
548128,Giacomo D'Asaro,2003-04-12 00:00:00,Belgium,2715,Attack,Centre-Forward,25000.0,
548185,Arian Kastrati,2001-07-15 00:00:00,Kosovo,385,Attack,Centre-Forward,50000.0,
548186,Adrián Quintela,2001-03-11 00:00:00,Spain,367,Goalkeeper,Goalkeeper,25000.0,
548187,Alejandro Pérez,2001-01-07 00:00:00,Spain,714,Midfield,Central Midfield,100000.0,
548188,Germán Valera,2002-03-16 00:00:00,Spain,681,Attack,Right Winger,2000000.0,
548193,Zeno Debast,2003-10-24 00:00:00,Belgium,336,Defender,Centre-Back,26000000.0,
548254,Nathan Ngoy,2003-06-10 00:00:00,Belgium,3057,Defender,Centre-Back,3500000.0,
548270,Furkan Bayır,2000-02-09 00:00:00,Türkiye,1467,Defender,Centre-Back,1500000.0,
548298,Fábio Gomes,1997-05-25 00:00:00,,2995,Attack,Centre-Forward,800000.0,
548347,Melvin Zinga,2002-03-16 00:00:00,Congo,1420,Goalkeeper,Goalkeeper,250000.0,
548348,Kiliann Sildillia,2002-05-16 00:00:00,France,60,Defender,Right-Back,10000000.0,
548470,Teden Mengi,2002-04-30 00:00:00,England,1031,Defender,Centre-Back,12000000.0,
548588,Fatih Kizilay,1998-09-05 00:00:00,Turkey,1506,Defender,Right-Back,50000.0,
548618,Adrián Tellado,1999-02-05 00:00:00,Spain,150,Attack,Right Winger,50000.0,
548635,Iñaki Álvarez,1997-06-18 00:00:00,Spain,331,Goalkeeper,Goalkeeper,200000.0,
548650,Osman Bukari,1998-12-13 00:00:00,Ghana,995,Attack,Right Winger,6500000.0,
548656,João Paredes,1996-01-01 00:00:00,Portugal,3325,Attack,Centre-Forward,175000.0,
548658,Mohamed Aidara,1996-11-06 00:00:00,,6912,Defender,Centre-Back,300000.0,
548694,Oleksandr Tarasyuk,1998-05-09 00:00:00,Ukraine,8838,Attack,Centre-Forward,,
548716,Yoël Armougom,1998-06-05 00:00:00,France,3524,Defender,Left-Back,300000.0,
548729,Zeki Amdouni,2000-12-04 00:00:00,Switzerland,294,Attack,Centre-Forward,15000000.0,
548803,Fabio Schneider,2002-07-31 00:00:00,Germany,89,Midfield,Central Midfield,125000.0,
548847,Roy van Mameren,2001-05-16 00:00:00,Netherlands,133,Midfield,Central Midfield,,
548934,Hugo Wentges,2002-02-11 00:00:00,Netherlands,1268,Goalkeeper,Goalkeeper,400000.0,
548937,Evan Rottier,2002-02-11 00:00:00,Netherlands,1268,Attack,Centre-Forward,350000.0,
548993,André Gonçalves,2003-05-16 00:00:00,Portugal,53646,Attack,Left Winger,50000.0,
549006,Gonçalo Inácio,2001-08-25 00:00:00,Portugal,336,Defender,Centre-Back,45000000.0,
549011,Guilherme Pio,2003-09-22 00:00:00,Portugal,2995,Attack,Right Winger,,
549012,Gustavo Furtado,2001-02-14 00:00:00,Brazil,3999,Attack,Left Winger,450000.0,
549013,Hélder Sá,2002-11-10 00:00:00,Portugal,2425,Defender,Left-Back,300000.0,
549016,Iuri Tavares,2001-03-08 00:00:00,,1465,Attack,Centre-Forward,,
549027,Martim Neto,2003-01-14 00:00:00,Portugal,2425,Midfield,Central Midfield,3000000.0,
549028,Miguel Mota,2003-08-26 00:00:00,Portugal,2995,Defender,Right-Back,,
549034,Rafa Rodrigues,2002-01-27 00:00:00,Portugal,110302,Defender,Left-Back,800000.0,
549038,Rodrigo Pinheiro,2002-08-28 00:00:00,Portugal,3329,Defender,Right-Back,1500000.0,
549039,Matous Trmal,1998-10-02 00:00:00,Czech Republic,1301,Goalkeeper,Goalkeeper,450000.0,
549041,Samuel Lobato,2001-10-19 00:00:00,Portugal,3329,Midfield,Attacking Midfield,200000.0,
549069,Diego Altube,2000-02-22 00:00:00,Spain,418,Goalkeeper,Goalkeeper,800000.0,
549318,Yannis Clementia,1997-07-05 00:00:00,Martinique,417,Goalkeeper,Goalkeeper,200000.0,
549354,Ryan Strain,1997-04-02 00:00:00,Australia,1519,Defender,Right-Back,600000.0,
549566,Sam McClelland,2002-01-04 00:00:00,Northern Ireland,2578,Defender,Centre-Back,175000.0,
549791,Augustus Kargbo,1999-08-24 00:00:00,Sierra Leone,4083,Attack,Second Striker,550000.0,
549815,Thuler,1999-03-10 00:00:00,Brazil,969,Defender,Centre-Back,1300000.0,
549844,Ian Opdenakker,1999-09-11 00:00:00,Belgium,475,Midfield,Defensive Midfield,,
549954,Mo Amissi,2000-08-03 00:00:00,Burundi,1304,Attack,Left Winger,100000.0,
549960,Tymur Stetskov,1998-01-27 00:00:00,Ukraine,85465,Defender,Centre-Back,800000.0,
549966,Jackson Muleka,1999-10-04 00:00:00,DR Congo,114,Attack,Centre-Forward,4000000.0,
549983,Aleksey Kenyaykin,1998-08-23 00:00:00,Russia,14589,Goalkeeper,Goalkeeper,400000.0,
550027,Eriks Santos,1996-02-23 00:00:00,Brazil,6993,Defender,Centre-Back,150000.0,
550106,Matteo Cancellieri,2002-02-12 00:00:00,Italy,130,Attack,Right Winger,5000000.0,
550108,Nicola Zalewski,2002-01-23 00:00:00,Poland,46,Midfield,Left Midfield,10000000.0,
550116,Ilario Monterisi,2001-12-19 00:00:00,Italy,8970,Defender,Centre-Back,2800000.0,
550131,Cody Cooke,1993-03-02 00:00:00,England,465,Attack,Centre-Forward,100000.0,
550137,Danylo Ryabenko,1998-10-09 00:00:00,Ukraine,16247,Goalkeeper,Goalkeeper,50000.0,
550179,João Carlos,1995-03-01 00:00:00,Brazil,1465,Attack,Centre-Forward,400000.0,
550323,Nazar Yedynak,1998-04-03 00:00:00,Ukraine,23611,Defender,Centre-Back,50000.0,
550443,Davide Masella,2002-05-12 00:00:00,Italy,4171,Midfield,Attacking Midfield,50000.0,
550492,Giorgi Gagua,2001-10-10 00:00:00,Georgia,1108,Attack,Centre-Forward,250000.0,
550495,Fernando,1999-03-01 00:00:00,Brazil,660,Attack,Centre-Forward,10000000.0,
550549,Tomás Tavares,2001-03-07 00:00:00,Portugal,110302,Defender,Right-Back,1000000.0,
550550,Gonçalo Ramos,2001-06-20 00:00:00,Portugal,583,Attack,Centre-Forward,45000000.0,
550580,Shuto Machino,1999-09-30 00:00:00,Japan,269,Attack,Centre-Forward,3500000.0,
550631,Masaki Watai,1999-07-18 00:00:00,Japan,2503,Midfield,Attacking Midfield,350000.0,
550659,Jonas Skytte,2001-05-02 00:00:00,Denmark,173,Defender,Right-Back,50000.0,
550696,Ibrahim Kargbo Jr.,2000-01-03 00:00:00,Belgium,23611,Attack,Centre-Forward,150000.0,
550829,Matej Kovar,2000-05-17 00:00:00,Czech Republic,15,Goalkeeper,Goalkeeper,7000000.0,
550862,Haithem Loucif,1996-07-08 00:00:00,Algeria,1420,Defender,Right-Back,600000.0,
550957,Hyeok-kyu Kwon,2001-03-13 00:00:00,"Korea, South",903,Midfield,Defensive Midfield,750000.0,
550995,Owen Hesketh,2002-10-10 00:00:00,Wales,543,Midfield,Attacking Midfield,,
551001,Owen Beck,2002-08-09 00:00:00,Wales,31,Defender,Left-Back,1250000.0,
551007,Eli King,2002-12-23 00:00:00,Wales,2759,Midfield,Defensive Midfield,300000.0,
551085,Luca Oyen,2003-03-14 00:00:00,Belgium,1184,Attack,Left Winger,2000000.0,
551182,Fran Vieites,1999-05-07 00:00:00,Spain,150,Goalkeeper,Goalkeeper,800000.0,
551505,Mousa Tamari,1997-06-10 00:00:00,Jordan,273,Attack,Right Winger,6000000.0,
551554,Jackson Kenio,1999-04-24 00:00:00,Brazil,924,Attack,Left Winger,850000.0,
551695,Lassina Traoré,2001-01-12 00:00:00,Burkina Faso,660,Attack,Centre-Forward,5000000.0,
551752,Demba Seck,2001-02-10 00:00:00,Senegal,416,Attack,Right Winger,2000000.0,
551932,Wouter George,2002-03-03 00:00:00,Belgium,2727,Midfield,Central Midfield,200000.0,
551980,Yan Said,2002-11-08 00:00:00,Portugal,1075,Attack,Centre-Forward,,
551981,João Tomé,2003-02-12 00:00:00,Portugal,2425,Defender,Right-Back,500000.0,
552057,Adam Hlozek,2002-07-25 00:00:00,Czech Republic,533,Attack,Second Striker,18000000.0,
552059,Lukas Vorlicky,2002-01-18 00:00:00,Czech Republic,800,Attack,Left Winger,100000.0,
552223,Filip Stanković,2002-02-25 00:00:00,Serbia,607,Goalkeeper,Goalkeeper,6000000.0,
552418,Sergiy Kyslenko,1998-06-30 00:00:00,Ukraine,49364,Attack,Centre-Forward,250000.0,
552425,Jon Moncayola,1998-05-13 00:00:00,Spain,331,Midfield,Central Midfield,7000000.0,
552445,Bruno Sousa,1996-03-12 00:00:00,Portugal,2425,Midfield,Attacking Midfield,,
552472,Nahuel Estévez,1995-11-14 00:00:00,Argentina,130,Midfield,Defensive Midfield,3500000.0,
552533,Cuca,1991-01-09 00:00:00,Cape Verde,3268,Midfield,Defensive Midfield,100000.0,
552534,Patrick,1993-12-13 00:00:00,Cape Verde,3325,Attack,Centre-Forward,175000.0,
552547,Lucas Poletto,1995-03-29 00:00:00,Brazil,128,Attack,Left Winger,350000.0,
552549,Matheus Henrique,1997-12-19 00:00:00,Brazil,6574,Midfield,Central Midfield,8500000.0,
552581,Marcão,1995-08-17 00:00:00,Brazil,1301,Defender,Centre-Back,150000.0,
552628,Hernán de la Fuente,1997-01-07 00:00:00,Argentina,3329,Defender,Right-Back,700000.0,
552655,Troy Parrott,2002-02-04 00:00:00,Ireland,1090,Attack,Centre-Forward,9000000.0,
552751,Luigi Aquino,2002-02-01 00:00:00,Italy,1038,Defender,Centre-Back,100000.0,
552912,Bruno Méndez,1999-09-10 00:00:00,Uruguay,16795,Defender,Centre-Back,5000000.0,
552955,Santiago Gimenez,2001-04-18 00:00:00,Mexico,5,Attack,Centre-Forward,37000000.0,
552969,Vladyslav Savin,1997-07-07 00:00:00,Ukraine,6993,Defender,Centre-Back,50000.0,
553056,Vadym Yanchak,1999-02-07 00:00:00,Ukraine,18303,Midfield,Right Midfield,100000.0,
553062,Vítor Carvalho,1997-05-27 00:00:00,Brazil,1075,Midfield,Defensive Midfield,6000000.0,
553075,Jari De Roover,1998-05-12 00:00:00,Belgium,3508,Missing,,,
553077,Vinícius,1997-08-05 00:00:00,Brazil,7378,Defender,Centre-Back,100000.0,
553217,Jacky Donkor,1998-11-12 00:00:00,Belgium,798,Attack,Left Winger,225000.0,
553229,Miguel Tavares,1999-01-29 00:00:00,Portugal,265,Attack,Left Winger,125000.0,
553282,Tjark Ernst,2003-03-15 00:00:00,,44,Goalkeeper,Goalkeeper,1500000.0,
553285,Tim Lemperle,2002-02-05 00:00:00,Germany,3,Attack,Centre-Forward,1500000.0,
553328,Tochi Chukwuani,2003-03-24 00:00:00,Denmark,369,Midfield,Central Midfield,1500000.0,
553380,Anatoliy Ulyanov,1998-07-26 00:00:00,Ukraine,16247,Missing,,25000.0,
553397,Emin Polat,1999-04-23 00:00:00,Turkey,39722,Midfield,Central Midfield,50000.0,
553469,Gabriel Sara,1999-06-26 00:00:00,Brazil,141,Midfield,Central Midfield,22000000.0,
553512,Riccardo Boscolo Chio,2002-07-06 00:00:00,Italy,46,Midfield,Central Midfield,75000.0,
553513,Nicholas Bonfanti,2002-03-28 00:00:00,Italy,46,Attack,Centre-Forward,800000.0,
553663,Francisco Ortega,1999-03-19 00:00:00,Argentina,683,Defender,Left-Back,6000000.0,
553687,Callum Moore,2000-03-22 00:00:00,Scotland,511,Midfield,Central Midfield,50000.0,
553757,Aleksander Buksa,2003-01-15 00:00:00,Poland,2727,Attack,Centre-Forward,700000.0,
553772,Oleksandr Romanchuk,1999-12-16 00:00:00,Ukraine,3592,Defender,Centre-Back,800000.0,
553842,Pontus Rödin,2000-08-16 00:00:00,Sweden,1177,Defender,Centre-Back,400000.0,
553863,Hamdi Tayfun Yilmaz,1998-01-20 00:00:00,Turkey,589,Midfield,Attacking Midfield,50000.0,
553874,Youssouf Yalike,1999-01-17 00:00:00,Cote d'Ivoire,3368,Midfield,Central Midfield,25000.0,
553875,Pedro Porro,1999-09-13 00:00:00,Spain,148,Defender,Right-Back,45000000.0,
553905,Kerim Calhanoglu,2002-08-26 00:00:00,Germany,33,Defender,Left-Back,500000.0,
